,features,spliced_features,unspliced_features,gene_count_corr,fit_r2,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,velocity_genes,spearmans_score,velocity_score
WDR20,WDR20,WDR20,WDR20,-0.091,-0.6749546527862549,,,,,,,,,,,,,,,,False,0.4745654311973406,0
MOK,MOK,MOK,MOK,-0.0231,-0.5839712619781494,,,,,,,,,,,,,,,,False,0.3873960001692538,0
ZNF839,ZNF839,ZNF839,ZNF839,-0.0315,-0.041195034980773926,,,,,,,,,,,,,,,,False,0.23708066923372492,0
CINP,CINP,CINP,CINP,0.0139,-0.10444748401641846,,,,,,,,,,,,,,,,False,0.01579216679180381,0
TECPR2,TECPR2,TECPR2,TECPR2,-0.0932,0.4673818349838257,0.388584752249055,1.478756705286362,0.3328408423213539,7.68442753286468,0.14409357771277428,0.0748157724738121,0.2453298270702362,0.2760444009154739,0.0,0.0,0.3659048047072909,0.1942191003414088,0.6598622940143506,0.691267152772068,2.1118893603838407,True,0.7161170776129829,0
RCOR1,RCOR1,RCOR1,RCOR1,-0.0328,-0.8275504112243652,,,,,,,,,,,,,,,,False,0.1576194366610814,0
TRAF3,TRAF3,TRAF3,TRAF3,-0.0338,-0.13240671157836914,,,,,,,,,,,,,,,,False,0.5079442118952717,0
AMN,AMN,AMN,AMN,-0.0156,-0.15985703468322754,,,,,,,,,,,,,,,,False,0.38034405558199375,0
CDC42BPB,CDC42BPB,CDC42BPB,CDC42BPB,-0.2227,0.8035759627819061,2.0163248641518265,0.4977475744320581,0.1756132672994438,19.01703110775523,0.21304578065872193,1.221893072128296,2.7099549770355225,0.5554348831107878,0.0,0.0,0.48558480020593064,3.1496702199513935,6.581001041778203,0.17316146870901306,4.323127515169801,True,0.9352064017978009,13
EIF5,EIF5,EIF5,EIF5,-0.0575,-0.17607688903808594,,,,,,,,,,,,,,,,False,0.23422166058039975,0
MARK3,MARK3,MARK3,MARK3,-0.0281,-0.7146090269088745,,,,,,,,,,,,,,,,False,0.4147232179902909,0
CKB,CKB,CKB,CKB,0.2857,0.8677803725004196,53.832330392965815,28.49491789800302,1.5937882811095407,9.41574221346265,0.021115191495046023,0.33258888125419617,7.442425727844238,0.429036534226542,0.0,0.0,0.49942936583646186,1.264333431017568,30.606500519985524,0.26874644798364067,0.7479112732199982,False,0.61038711682079,0
TRMT61A,TRMT61A,TRMT61A,TRMT61A,0.0202,-0.14256274700164795,,,,,,,,,,,,,,,,False,0.34754314202046543,0
ZFYVE21,ZFYVE21,ZFYVE21,ZFYVE21,-0.0346,-0.07578897476196289,,,,,,,,,,,,,,,,False,0.1396995925747535,0
PPP1R13B,PPP1R13B,PPP1R13B,PPP1R13B,-0.0005,0.3089742064476013,0.09189840974908278,0.1775194544979049,0.13717896432599752,19.478011590113585,1.0286521802345912,0.12043852359056473,0.13204452395439148,0.18991133573071123,0.0,0.0,0.47231589978996086,0.39396904053866566,0.45731976199574,1.0881396344557472,6.176024742650492,True,0.3920210271999861,19
ASPG,ASPG,ASPG,ASPG,0.0611,-0.2930959463119507,,,,,,,,,,,,,,,,False,0.21984892003424927,0
KIF26A,KIF26A,KIF26A,KIF26A,0.0385,0.6947908103466034,0.18654520780454034,0.42648436548613666,0.575747412661207,6.1249356086445115,0.7279098156094551,0.10951297730207443,0.07108694314956665,0.04113278727186038,0.0,0.0,0.4380943052085936,0.30211485792528453,0.24720236189374378,0.6110532073904025,1.4857840384143914,True,0.4684192902101186,0
SIVA1,SIVA1,SIVA1,SIVA1,0.1047,0.0033736824989318848,,,,,,,,,,,,,,,,False,0.0130006455545069,0
ENSGALG00000011639.6,ENSGALG00000011639.6,ENSGALG00000011639.6,ENSGALG00000011639.6,-0.01,-0.33058667182922363,,,,,,,,,,,,,,,,False,0.25327531055372365,0
CSTF3,CSTF3,CSTF3,CSTF3,0.0304,-0.3882920742034912,,,,,,,,,,,,,,,,False,0.09366298156405471,0
CDCA4,CDCA4,CDCA4,CDCA4,0.0773,-0.09744429588317871,,,,,,,,,,,,,,,,False,0.18239517263632551,0
HIPK3,HIPK3,HIPK3,HIPK3,-0.1022,-0.2113121747970581,,,,,,,,,,,,,,,,False,0.6110851916796366,0
BRF1,BRF1,BRF1,BRF1,-0.0084,-1.1167471408843994,,,,,,,,,,,,,,,,False,0.12878334093978738,0
HSPA2,HSPA2,HSPA2,HSPA2,-0.0061,0.6898785829544067,9.781928985038743,49.81342345838534,0.9313168793897478,12.663835464504656,0.009196946346201003,0.029530614614486694,1.7419214248657227,0.0006250317399421589,0.0,0.0,0.49942195520407173,0.23001661163789888,10.888478067350285,4.197778473820295,1.1277696442294451,False,0.21284602264674907,0
MTHFD1,MTHFD1,MTHFD1,MTHFD1,0.0921,-0.09824895858764648,,,,,,,,,,,,,,,,False,0.33637325743342744,0
SYNE2,SYNE2,SYNE2,SYNE2,-0.0522,0.10436892509460449,1.011339212622058,0.7813713211141977,0.17907402596688304,16.98408885187455,0.33316315796226265,0.34367644786834717,1.3900216817855835,0.2736139976347667,0.0,0.0,0.46933600786990987,1.1307812262480645,4.443878930704347,0.6864673022975972,4.9297516115741375,True,0.7026938800396183,0
PPP2R5E,PPP2R5E,PPP2R5E,PPP2R5E,-0.0262,-0.4630892276763916,,,,,,,,,,,,,,,,False,0.0965129443271721,0
KCNH5,KCNH5,KCNH5,KCNH5,-0.0002,-1.4421436786651611,,,,,,,,,,,,,,,,False,0.0,0
SNAPC1,SNAPC1,SNAPC1,SNAPC1,0.0018,-0.05825817584991455,,,,,,,,,,,,,,,,False,0.21013578680453995,0
HIF1A,HIF1A,HIF1A,HIF1A,0.0069,-0.3508044481277466,,,,,,,,,,,,,,,,False,0.21125277753724853,0
SLC38A6,SLC38A6,SLC38A6,SLC38A6,0.0019,-0.9405981302261353,,,,,,,,,,,,,,,,False,0.13483709222349977,0
MNAT1,MNAT1,MNAT1,MNAT1,0.0067,-0.8109357357025146,,,,,,,,,,,,,,,,False,0.21190408148831294,0
PPM1A,PPM1A,PPM1A,PPM1A,-0.0551,-0.5240474939346313,,,,,,,,,,,,,,,,False,0.16902312061630273,0
DHRS7,DHRS7,DHRS7,DHRS7,0.0182,-0.14647924900054932,,,,,,,,,,,,,,,,False,0.197984171206773,0
PCNX4,PCNX4,PCNX4,PCNX4,-0.0334,-0.4040510654449463,,,,,,,,,,,,,,,,False,0.012108349508774728,0
RTN1,RTN1,RTN1,RTN1,0.1366,0.7761158347129822,1.5253501078575096,2.41409459674677,0.2364856146231268,19.996867215522737,0.1490982779860497,0.14781387150287628,0.9219885468482971,0.012182701363923954,0.0,0.0,0.49861315943741236,0.4968404372160244,7.648052090417658,1.667839696968924,3.0144135034283956,True,0.6754980365215665,0
JKAMP,JKAMP,JKAMP,JKAMP,-0.0464,-0.015175342559814453,,,,,,,,,,,,,,,,False,0.15496626761163265,0
DAAM1,DAAM1,DAAM1,DAAM1,0.1185,0.8528592437505722,4.536639729134274,6.362247013609744,0.6974752146055389,5.469509165619775,0.05467135453596711,0.1898554116487503,1.640835165977478,0.4049696571123872,0.0,0.0,0.4885265382530717,0.47086215540568616,3.723357597237517,0.3231952221331464,1.2937255439122626,True,0.8385465117879162,22
KIAA1549L,KIAA1549L,KIAA1549L,KIAA1549L,0.024,-0.22111189365386963,,,,,,,,,,,,,,,,False,0.4412656188315532,0
QSER1,QSER1,QSER1,QSER1,-0.0195,-0.4048786163330078,,,,,,,,,,,,,,,,False,0.12066307782575049,0
PSMA3,PSMA3,PSMA3,PSMA3,0.0651,-0.059854865074157715,,,,,,,,,,,,,,,,False,0.0939463098629652,0
ACTR10,ACTR10,ACTR10,ACTR10,0.0603,0.40069258213043213,0.27404966950950727,1.2155067640289268,0.5035071174347365,12.599982209939096,0.2533137980103493,0.06883607059717178,0.12839822471141815,0.24892702724037377,0.0,0.0,0.30797768212001353,0.21799255720189317,0.4377269635683504,0.8880420045350811,1.5345660520770743,True,0.5259271440285358,0
SLC35F4,SLC35F4,SLC35F4,SLC35F4,-0.0034,0.626976728439331,0.20736002828111327,0.20935514414522613,0.5088634695376677,5.3633869433119505,1.6341831421852115,0.23021337389945984,0.06550625711679459,0.19009525453634873,0.0,0.0,0.4149759781620602,0.7180670500106383,0.19109376826211166,0.5656583676507173,1.3120218129652683,True,0.25067907585928056,0
NAA30,NAA30,NAA30,NAA30,-0.0358,-0.09234952926635742,,,,,,,,,,,,,,,,False,0.05677158942180186,0
AP5M1,AP5M1,AP5M1,AP5M1,-0.0396,-0.029423832893371582,,,,,,,,,,,,,,,,False,0.09183252883045197,0
EXOC5,EXOC5,EXOC5,EXOC5,-0.0492,-0.13544237613677979,,,,,,,,,,,,,,,,False,0.12133639644406187,0
EIF3M,EIF3M,EIF3M,EIF3M,-0.0076,-0.30775606632232666,,,,,,,,,,,,,,,,False,0.04926464488101958,0
TMEM260,TMEM260,TMEM260,TMEM260,-0.0017,-0.295387864112854,,,,,,,,,,,,,,,,False,0.24519503318473457,0
PELI2,PELI2,PELI2,PELI2,-0.024,-0.1231611967086792,,,,,,,,,,,,,,,,False,0.43199541487309684,0
ELP4,ELP4,ELP4,ELP4,-0.0058,0.09721171855926514,0.08073333672954021,0.017152909169228413,0.17980891815482555,3.4416040936969194,91.39974446296691,1.8586137294769287,0.03523038700222969,0.24829167389479578,0.0,0.0,0.2789492208460177,4.851787728934226,0.11086465692516931,0.8043509152859639,1.132698536211186,False,0.4771086955700993,0
MPPED2,MPPED2,MPPED2,MPPED2,0.0066,-7.203902244567871,,,,,,,,,,,,,,,,False,0.07107420134045857,0
ARL14EP,ARL14EP,ARL14EP,ARL14EP,-0.0258,-0.2497345209121704,,,,,,,,,,,,,,,,False,0.06529922815388078,0
FSHB,FSHB,FSHB,FSHB,-0.0204,0.2065645456314087,0.08552954271884557,0.9104855831715456,0.29917491291903964,6.175987965949752,0.6879864712556203,0.030956942588090897,0.05774543434381485,0.20321126884766483,0.0,0.0,0.17379917433572456,0.09142257571566943,0.17985612645359902,1.1012852276569518,2.048738378660308,True,0.5184902239000562,0
METTL15P1,METTL15P1,METTL15P1,METTL15P1,0.0404,-1.7157795429229736,,,,,,,,,,,,,,,,False,0.2414884855179622,0
KIF18A,KIF18A,KIF18A,KIF18A,0.2474,0.854707270860672,0.694701853726006,0.5118618205598273,0.3605142575807849,9.146271555488743,1.2357089122136433,0.5013468265533447,0.47333526611328125,0.3532679303335936,0.0,0.0,0.45759438539278124,1.084625272362194,1.250000459687977,0.4306523330612533,1.8444966623389827,True,0.7155837214922658,19
DLGAP5,DLGAP5,DLGAP5,DLGAP5,0.3284,0.7693971991539001,1.0619877280676886,5.013745121205286,0.4895047164430455,8.339382963671572,0.14851800203323362,0.08142172545194626,0.6715793013572693,0.2896389433340199,0.0,0.0,0.4399163500550957,0.20532511523599328,1.6820687449472989,0.6105525878807218,1.5667706921404987,True,0.7039529859764536,0
ENSGALG00000012194.7,ENSGALG00000012194.7,ENSGALG00000012194.7,ENSGALG00000012194.7,0.007,-0.3121182918548584,,,,,,,,,,,,,,,,False,0.16354405009542083,0
CGRRF1,CGRRF1,CGRRF1,CGRRF1,0.0386,-0.1514449119567871,,,,,,,,,,,,,,,,False,0.18125963472785445,0
CDKN3,CDKN3,CDKN3,CDKN3,0.1754,-0.19219744205474854,,,,,,,,,,,,,,,,False,0.18133317171798186,0
MDGA2,MDGA2,MDGA2,MDGA2,0.0029,-0.4342149496078491,,,,,,,,,,,,,,,,False,0.5174894601552811,0
RPS29,RPS29,RPS29,RPS29,0.082,0.025465965270996094,,,,,,,,,,,,,,,,False,0.15375368056725314,0
POLE2,POLE2,POLE2,POLE2,0.0455,-0.5790483951568604,,,,,,,,,,,,,,,,False,0.13537480389509396,0
KLHDC1,KLHDC1,KLHDC1,KLHDC1,0.0027,-0.3100930452346802,,,,,,,,,,,,,,,,False,0.35322621876930876,0
NEMF,NEMF,NEMF,NEMF,-0.014,-0.14874053001403809,,,,,,,,,,,,,,,,False,0.0,0
SOS2,SOS2,SOS2,SOS2,-0.074,0.3616035580635071,0.3528025531627781,1.155046261846769,0.2526491601301917,10.010897846302232,0.4215446109324693,0.11457385122776031,0.36624419689178467,0.28645234422534455,0.0,0.0,0.3410813937094412,0.2868245976098694,1.029638146981597,0.6306220548006374,2.5039183306602673,True,0.7208927619359788,12
L2HGDH,L2HGDH,L2HGDH,L2HGDH,-0.0013,-0.32443714141845703,,,,,,,,,,,,,,,,False,0.04584609492203578,0
ATP5S,ATP5S,ATP5S,ATP5S,0.0196,0.06975555419921875,0.05436739629516574,0.814415663818921,0.2500984361197725,6.508915940077899,0.42745975417395443,0.020121073350310326,0.04256027191877365,0.18786060455668768,0.0,0.0,0.17560905081852446,0.07514325501443929,0.12346177088931717,1.3719351784703275,2.467349932711295,True,0.3150073252884056,14
MAP4K5,MAP4K5,MAP4K5,MAP4K5,-0.0409,-0.538631796836853,,,,,,,,,,,,,,,,False,0.26836137494996254,0
ATL1,ATL1,ATL1,ATL1,-0.0323,-0.21287012100219727,,,,,,,,,,,,,,,,False,0.06946947881483571,0
NIN,NIN,NIN,NIN,-0.0568,0.28707629442214966,0.2589874943644565,0.2911692575672212,0.20060267540127902,16.524578676764513,1.1501612982153893,0.30645522475242615,0.3590352237224579,0.2955860984287544,0.0,0.0,0.3742842224164469,0.7820604553716624,0.9107431314949845,0.6219935725626753,3.8320856363443037,True,0.7642352698256296,18
TRIM9,TRIM9,TRIM9,TRIM9,-0.0659,0.032675325870513916,0.3558524319357535,4.166799360981631,0.270730274612814,3.8250496464943766,0.07155882630497218,0.024842817336320877,0.1640361100435257,0.19112561016560511,0.0,0.0,0.3755293923737829,0.07945061666513807,0.4590512773760691,1.395815607798797,1.5054267213955075,True,0.3286652625348068,17
GNPNAT1,GNPNAT1,GNPNAT1,GNPNAT1,0.0021,-0.05734527111053467,,,,,,,,,,,,,,,,False,0.0,0
FERMT2,FERMT2,FERMT2,FERMT2,0.054,-0.02720201015472412,,,,,,,,,,,,,,,,False,0.4194555745425049,0
DDHD1,DDHD1,DDHD1,DDHD1,-0.0077,-0.8781682252883911,,,,,,,,,,,,,,,,False,0.04098964293744421,0
BMP4,BMP4,BMP4,BMP4,0.0169,-0.8542304039001465,,,,,,,,,,,,,,,,False,0.21901779868362237,0
MIS18BP1,MIS18BP1,MIS18BP1,MIS18BP1,0.2165,0.7413350045681,0.4148958426108887,1.0221354073232225,0.36586953848132514,11.78048142509429,0.5048372500307029,0.12892460823059082,0.338660329580307,0.3240893231504183,0.0,0.0,0.48300614976651457,0.32343320109956114,0.804717981272602,0.4292432402901193,2.3626710232670645,True,0.574042459331275,0
PRPF39,PRPF39,PRPF39,PRPF39,-0.0439,-0.37898504734039307,,,,,,,,,,,,,,,,False,0.07853015527863834,0
JAG2,JAG2,JAG2,JAG2,0.0733,0.3969424366950989,0.03897036632994614,0.1326323037949083,0.2144207469304629,5.846838185166818,2.67693541208903,0.06714414805173874,0.03175022453069687,0.11619437235197104,0.0,0.0,0.4089948551990191,0.24217510930894107,0.10044704496475129,1.5213798860454255,3.0559238789012864,True,0.45714803669879833,0
BBOX1,BBOX1,BBOX1,BBOX1,0.0222,-0.35901880264282227,,,,,,,,,,,,,,,,False,0.24226449171642786,0
ANO3,ANO3,ANO3,ANO3,0.0267,-0.8102051019668579,,,,,,,,,,,,,,,,False,0.27075335848775217,0
CAPRIN1,CAPRIN1,CAPRIN1,CAPRIN1,0.0759,-0.29559075832366943,,,,,,,,,,,,,,,,False,0.2336756273397112,0
KMT5B,KMT5B,KMT5B,KMT5B,-0.0995,-0.22023284435272217,,,,,,,,,,,,,,,,False,0.41584350237810563,0
BMF,BMF,BMF,BMF,-0.0112,-0.8963696956634521,,,,,,,,,,,,,,,,False,0.23396955767750463,0
NAT10,NAT10,NAT10,NAT10,0.0389,-0.403247594833374,,,,,,,,,,,,,,,,False,0.14754338577123235,0
ERH,ERH,ERH,ERH,0.2363,0.09200656414031982,1.60127501057071,16.6754703480297,0.30906097251867143,11.42699036079441,0.01669093491509557,0.03532193601131439,0.9999209046363831,0.18028945319359418,0.0,0.0,0.46714928312206494,0.107255600385212,3.5473360306230086,1.1274846416990774,1.647105355984241,False,0.3181408402589504,0
YY2,YY2,YY2,YY2,0.0148,-0.22961556911468506,,,,,,,,,,,,,,,,False,0.19933108655705412,0
TP53I11,TP53I11,TP53I11,TP53I11,0.1204,0.12857407331466675,0.12188056735982918,1.4212192165525344,0.2270409539240764,3.72822861017496,0.8611327707767487,0.02879735827445984,0.05183394253253937,0.0890895943151733,0.0,0.0,0.4189349757440096,0.08872908625139868,0.22547026770189404,1.326100224142393,1.2664863410845193,True,0.5483954074910927,0
IMMP1L,IMMP1L,IMMP1L,IMMP1L,0.0768,-0.24419379234313965,,,,,,,,,,,,,,,,False,0.4547317440747869,0
KLHDC2,KLHDC2,KLHDC2,KLHDC2,-0.038,-0.06454145908355713,,,,,,,,,,,,,,,,False,0.06902727776334681,0
PRIMA1,PRIMA1,PRIMA1,PRIMA1,-0.0053,0.01044464111328125,0.03980638332611226,0.020186547004947694,0.24244697300008702,7.114730948477835,29.152141523361205,0.6748677492141724,0.028358567506074905,0.22411749675474302,0.0,0.0,0.2450871690568701,2.2565071365657627,0.08756691323400571,0.9979751115763141,1.9825049877040868,False,0.558857172009177,0
EFCAB11,EFCAB11,EFCAB11,EFCAB11,-0.0015,-0.461307168006897,,,,,,,,,,,,,,,,False,0.21333786460446963,0
SPATA7,SPATA7,SPATA7,SPATA7,-0.0115,-1.2348606586456299,,,,,,,,,,,,,,,,False,0.14089913808997687,0
IFT43,IFT43,IFT43,IFT43,0.0586,-0.04778337478637695,,,,,,,,,,,,,,,,False,0.18542546072962893,0
ISCA2,ISCA2,ISCA2,ISCA2,-0.0472,-0.013652920722961426,,,,,,,,,,,,,,,,False,0.0,0
LIN52,LIN52,LIN52,LIN52,0.0031,-0.3557097911834717,,,,,,,,,,,,,,,,False,0.18344762036068402,0
DTD2,DTD2,DTD2,DTD2,0.0736,0.20142704248428345,0.13513242897721114,1.8897315463695827,0.26426760118150844,6.7270147977146975,0.1954082613438368,0.02194288931787014,0.11397692561149597,0.23103515775429623,0.0,0.0,0.3149860577825736,0.06639502310502397,0.2699622871225764,0.9135438787330403,2.617783400717563,True,0.3648980845055089,11
GPHN,GPHN,GPHN,GPHN,0.0297,-3.635127067565918,,,,,,,,,,,,,,,,False,0.27365405040553825,0
COX16,COX16,COX16,COX16,0.0396,-0.0934305191040039,,,,,,,,,,,,,,,,False,0.27162668909426624,0
PSEN1,PSEN1,PSEN1,PSEN1,-0.0193,-0.7125985622406006,,,,,,,,,,,,,,,,False,0.0904991530522852,0
PTGR2,PTGR2,PTGR2,PTGR2,0.0674,-0.23859870433807373,,,,,,,,,,,,,,,,False,0.19342402641962192,0
ENSGALG00000045796.2,ENSGALG00000045796.2,ENSGALG00000045796.2,ENSGALG00000045796.2,-0.0112,0.7873918414115906,0.9598501916614296,1.6663282734379936,0.731175010148875,4.8349164746365325,0.25941323563456536,0.13190872967243195,0.266956627368927,0.21420689972089818,0.0,0.0,0.4530435755788262,0.3638454276174573,0.7922683999761297,0.5385250645729664,1.1566908774594873,True,0.6645734901245016,0
CHP1,CHP1,CHP1,CHP1,-0.0059,-0.22068536281585693,,,,,,,,,,,,,,,,False,0.024125267632974037,0
MYBPC3,MYBPC3,MYBPC3,MYBPC3,-0.0043,-0.28061914443969727,,,,,,,,,,,,,,,,False,0.22997656835318125,0
SLC43A3,SLC43A3,SLC43A3,SLC43A3,-0.1306,0.2556697130203247,0.3908439762939615,1.9404287267577391,0.35436985007551275,6.729106115284835,0.1348435659706593,0.057379283010959625,0.19786903262138367,0.22227144854209027,0.0,0.0,0.39794249662221554,0.19949359866457803,0.48336631229050975,0.7743262519501375,1.7155267473220486,True,0.6253139274158165,0
PPP6R3,PPP6R3,PPP6R3,PPP6R3,-0.0186,-0.05474984645843506,,,,,,,,,,,,,,,,False,0.4586912636650038,0
ENSGALG00000020510.6,ENSGALG00000020510.6,ENSGALG00000020510.6,ENSGALG00000020510.6,0.096,0.0029271841049194336,,,,,,,,,,,,,,,,False,0.15939576774203087,0
TA3,TA3,TA3,TA3,-0.0392,-0.4152716398239136,,,,,,,,,,,,,,,,False,0.22179750525644712,0
SIX6,SIX6,SIX6,SIX6,-0.0837,0.6810915172100067,4.1386675202862255,1.5487545041125492,0.608229786435691,12.897663911832513,0.20450800962746143,0.6476264595985413,1.4962910413742065,0.32901856178138744,0.0,0.0,0.46199647463297344,2.2691738465459492,5.341345442780133,0.5306474973078786,1.420756361833779,True,0.8054181959805852,13
ZBTB1,ZBTB1,ZBTB1,ZBTB1,-0.0143,-0.6721460819244385,,,,,,,,,,,,,,,,False,0.025629600378727573,0
AKT1,AKT1,AKT1,AKT1,0.0147,-0.6806594133377075,,,,,,,,,,,,,,,,False,0.18393540481398943,0
DYNC1H1,DYNC1H1,DYNC1H1,DYNC1H1,-0.0342,-0.1899324655532837,,,,,,,,,,,,,,,,False,0.18130468424560012,0
DICER1,DICER1,DICER1,DICER1,-0.0448,-0.7462054491043091,,,,,,,,,,,,,,,,False,0.24153567135660275,0
NDUFB1,NDUFB1,NDUFB1,NDUFB1,0.0866,-0.007332324981689453,,,,,,,,,,,,,,,,False,0.018762006311059017,0
ZC3H14,ZC3H14,ZC3H14,ZC3H14,-0.0111,-0.3942171335220337,,,,,,,,,,,,,,,,False,0.020487053315454973,0
PTPN21,PTPN21,PTPN21,PTPN21,-0.0347,0.013906776905059814,0.07553527059490518,0.29498968422455224,0.2002466573267076,15.118921461012675,1.03946628510952,0.08607790619134903,0.10482329875230789,0.22496570796118479,0.0,0.0,0.19195778030592897,0.2590405550562203,0.31631987831748,1.0211816661824764,3.9316060267193134,True,0.4492074965975299,0
TGFB3,TGFB3,TGFB3,TGFB3,0.0589,0.10976433753967285,0.06727795932038555,0.8517467034570594,0.22657595627571384,7.223163094064906,0.5323983297248682,0.025162283331155777,0.05982599034905434,0.15649062777706588,0.0,0.0,0.287496719002652,0.0855190180951677,0.14911512471735477,1.0810736149768339,2.3926688330439183,True,0.34422725688714495,0
TTLL5,TTLL5,TTLL5,TTLL5,0.0009,-0.4050459861755371,,,,,,,,,,,,,,,,False,0.28462364988326905,0
DLST,DLST,DLST,DLST,0.0178,-1.637770414352417,,,,,,,,,,,,,,,,False,0.16104372030975395,0
ENSGALG00000010034.7,ENSGALG00000010034.7,ENSGALG00000010034.7,ENSGALG00000010034.7,0.0282,-0.40632760524749756,,,,,,,,,,,,,,,,False,0.04045872060735341,0
OIP5,OIP5,OIP5,OIP5,0.0859,0.1092902421951294,0.07673852069167472,0.6574295278388425,0.21700127749846218,7.26246222276167,0.5950561136007309,0.03377034142613411,0.06952061504125595,0.21279727332605755,0.0,0.0,0.23947542539379696,0.10838788458392463,0.17462513843904537,0.9207508607867949,2.7846478197296043,True,0.3455870982596797,0
AMBRA1,AMBRA1,AMBRA1,AMBRA1,-0.004,-4.304044723510742,,,,,,,,,,,,,,,,False,0.06604233849528215,0
PSMC3,PSMC3,PSMC3,PSMC3,-0.0033,-0.05670666694641113,,,,,,,,,,,,,,,,False,0.07235999051078978,0
CD151,CD151,CD151,CD151,0.0959,0.19552075862884521,0.09353796175805089,1.8123940878136713,0.23583646357329072,5.404025605958531,0.28635617852211,0.01301045436412096,0.07684112340211868,0.20371733437016443,0.0,0.0,0.2944349597292757,0.03843664403193804,0.18343428410750268,0.6838068639488554,3.0997692454057346,True,0.5208606581959553,0
POLR2L,POLR2L,POLR2L,POLR2L,0.1852,-0.017832398414611816,,,,,,,,,,,,,,,,False,0.01807246520569518,0
LDHA,LDHA,LDHA,LDHA,0.1012,0.42045390605926514,7.011907208788097,18.051776587515576,1.0729437595626956,13.508530435745849,0.024220048170536756,0.07723445445299149,1.506738543510437,0.2551955675452338,0.0,0.0,0.49613512480568694,0.30023178770278414,4.7131604117116535,0.7530956635725031,1.0292421450643074,False,0.5969638212309542,0
NUCB2,NUCB2,NUCB2,NUCB2,0.0839,0.09226757287979126,0.2007946271898784,1.4182268672120388,0.19520348865977213,11.823258731005096,0.34607409708201875,0.05586709454655647,0.2175282984972,0.19352466141146643,0.0,0.0,0.39926445874681765,0.17287877085000053,0.65810267906636,1.2452298939048478,2.745452731697695,True,0.29329233907431235,0
PDE3B,PDE3B,PDE3B,PDE3B,0.0669,0.1629788875579834,0.06252591558658567,0.16974093718143896,0.19843389649609613,13.426554844875227,1.9045416921377183,0.11957617104053497,0.0769113153219223,0.19948481343079663,0.0,0.0,0.30418201825949964,0.3957177924481086,0.2537502681290538,1.2730500261990336,3.5998351570646254,True,0.4103571985792576,0
FAR1,FAR1,FAR1,FAR1,0.008,-0.7119290828704834,,,,,,,,,,,,,,,,False,0.11794817965122352,0
LIN7C,LIN7C,LIN7C,LIN7C,-0.0234,-0.17420661449432373,,,,,,,,,,,,,,,,False,0.1384913580555371,0
NAV2,NAV2,NAV2,NAV2,0.099,0.5997094213962555,0.3823921192895339,0.14357418578568995,0.26377837318795627,8.604860199851876,1.343457722067833,0.6500658988952637,0.22863103449344635,0.29514561498844494,0.0,0.0,0.4084626175016046,1.7883286032047327,0.6413897389128547,0.6279734400269626,2.4496353852301023,True,0.7393801482261618,0
VPS51,VPS51,VPS51,VPS51,-0.0254,-0.0605013370513916,,,,,,,,,,,,,,,,False,0.0891281706851891,0
WDR25,WDR25,WDR25,WDR25,0.0016,-0.550269603729248,,,,,,,,,,,,,,,,False,0.09379350446296983,0
GNG2,GNG2,GNG2,GNG2,0.1375,-0.006691455841064453,,,,,,,,,,,,,,,,False,0.2599116910418708,0
ENSGALG00000027520.4,ENSGALG00000027520.4,ENSGALG00000027520.4,ENSGALG00000027520.4,-0.0462,-2.8777120113372803,,,,,,,,,,,,,,,,False,0.1557025159234746,0
SPTSSA,SPTSSA,SPTSSA,SPTSSA,-0.0775,0.03309643268585205,0.44504377859625754,4.053381241369785,0.25759476697127903,4.724137714896123,0.07052921511232853,0.03320445120334625,0.22244828939437866,0.18635206702144497,0.0,0.0,0.40521939251080163,0.11166379980749232,0.6703500429746405,1.404838230266998,1.574077132323791,True,0.29136329348974405,0
FOS,FOS,FOS,FOS,0.0917,0.07995104789733887,0.8104576058989145,15.4669888965344,0.28841395665523295,3.3271507252767756,0.03458596844226122,0.009960904717445374,0.49896731972694397,0.21477878926333288,0.0,0.0,0.43450738090957824,0.029978080929896723,1.1844282362224727,0.629144266386098,2.4984073476971873,True,0.2137226316417022,0
TCP11L1,TCP11L1,TCP11L1,TCP11L1,-0.0145,-0.12085151672363281,,,,,,,,,,,,,,,,False,0.0,0
RGS6,RGS6,RGS6,RGS6,0.0505,0.2914409637451172,0.025789308664552243,0.04169805885093177,0.10638400910633261,19.70803713984404,3.6901312430699664,0.13833758234977722,0.03873814269900322,1.1901469768573569e-07,0.0,0.0,0.34927999857584174,0.4416491461758211,0.14614269257009288,0.8858741107303116,6.715568581767233,False,0.3579974922935497,0
SPRED1,SPRED1,SPRED1,SPRED1,0.0582,-0.3203524351119995,,,,,,,,,,,,,,,,False,0.318690401153977,0
DIO2,DIO2,DIO2,DIO2,-0.0698,0.6555542647838593,5.2365185120129,29.24833664453398,1.1701546644241585,13.083702527071216,0.04844265636056662,0.04633529856801033,1.4825717210769653,0.32744196494262967,0.0,0.0,0.49311155583794036,0.14450261047653687,3.761075567052668,0.28491602209701,1.0057400434303574,True,0.5296874132693923,0
